Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G,SEXE
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,349,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,375,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,69,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,74,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,260,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,292,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,285,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,268,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,95,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,97,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,255,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,344,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,922,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,1019,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,137,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,122,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,725,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,784,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,772,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,802,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,157,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,196,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,507,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,656,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,646,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,611,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,136,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,145,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,351,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,553,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,380,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,389,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,132,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,119,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,303,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,478,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,397,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,506,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,101,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,106,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,350,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,621,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,670,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,765,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,91,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,130,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,657,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,1048,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,533,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,564,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,97,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,109,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,457,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,607,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,553,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,592,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,93,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,115,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,543,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,772,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,685,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,777,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,156,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,152,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,689,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,929,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,516,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,503,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,98,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,116,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,368,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,463,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,430,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,379,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,53,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,52,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,267,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,319,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,483,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,460,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,71,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,86,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,323,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,474,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,564,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,553,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,105,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,118,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,570,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,588,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,541,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,470,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,106,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,91,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,473,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,502,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,584,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,546,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,111,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,99,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,615,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,793,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,440,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,434,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,85,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,70,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,291,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,357,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,626,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,675,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,146,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,201,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,580,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,799,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,633,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,550,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,221,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,219,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,341,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,398,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,604,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,513,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,182,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,205,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,347,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,422,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,397,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,336,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,140,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,145,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,218,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,476,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,564,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,510,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,199,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,191,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,299,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,370,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,331,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,318,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,166,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,158,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,220,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,269,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,850,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1312,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,253,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,343,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1638,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,8417,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,407,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,361,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,141,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,135,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,230,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,327,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,488,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,429,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,250,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,195,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,335,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,398,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,308,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,295,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,185,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,167,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,244,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,353,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,637,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,619,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,214,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,226,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,396,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,519,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,377,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,364,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,134,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,173,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,336,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,507,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,477,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,440,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,192,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,164,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,214,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,252,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,263,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,296,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,114,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,117,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,139,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,201,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,246,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,234,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,132,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,115,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,124,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,159,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,311,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,276,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,130,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,117,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,158,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,178,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,438,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,392,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,72,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,73,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,117,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,109,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,445,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,386,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,100,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,103,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,120,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,136,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,349,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,334,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,174,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,161,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,199,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,255,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,388,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,396,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,109,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,88,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,140,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,205,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,..,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,284,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,263,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,106,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,124,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,166,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,157,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,..,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,358,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,326,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,196,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,163,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,225,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,242,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,680,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,617,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,94,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,109,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,140,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,157,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,432,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,450,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,160,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,162,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,232,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,247,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,457,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,371,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,150,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,139,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,156,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,188,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,443,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,437,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,269,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,260,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,295,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,316,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,400,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,402,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,208,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,228,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,307,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,330,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,455,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,391,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,183,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,176,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,250,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,310,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,579,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,507,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,216,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,186,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,303,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,359,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,407,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,368,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,151,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,151,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,213,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,227,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,384,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,385,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,148,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,151,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,257,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,286,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,4,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,438,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,446,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,176,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,161,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,261,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,342,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,4,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,678,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,632,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,262,2,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,252,2,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,315,3,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,268,3,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,566,1,1
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,506,1,2
2025-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,160,2,1
