codi_barri,poblacio_total,pct_pob_estrangera,pct_pob_estrangera_occidental,pct_joves,pct_universitaris,import_euros,index_gini,total_incidents_1000_hab,locals_restauracio_1000_hab,locals_sanitaris_1000_hab,locals_serveis_professionals_1000_hab,preu_mitja_m2,pisos_turistics_1000_hab,cluster
35,37575,0.1889554224883566,0.0512574850299401,0.2676779773785762,0.3009447771124418,18201.92,30.932,15.32934131736527,3.166999334664005,0.7717897538256819,1.2508316699933466,14.9,1.969394544244844,2
36,9709,0.0951694304253785,0.0336800906375527,0.209805335255948,0.3106396127304562,22027.714285714286,30.728571428571428,42.74384591616026,1.1329694098259346,0.4119888763003398,0.3089916572252549,15.5,0.4119888763003398,2
37,32512,0.2051550196850393,0.0355253444881889,0.2541830708661417,0.1455462598425196,13589.181818181818,28.21818181818181,17.2244094488189,2.3375984251968505,0.5228838582677166,0.7381889763779528,13.5,0.984251968503937,2
38,12087,0.1939273599735252,0.0364854802680565,0.265078183172003,0.1839993381318772,15072.375,29.6375,35.16174402250351,1.9856043683296103,0.3309340613882684,0.4964010920824026,14.6,0.4136675767353355,2
39,7385,0.2055517941773865,0.0354773188896411,0.2545700744752877,0.1956668923493568,15405.2,28.94,55.92417061611375,1.895734597156398,0.8124576844955992,0.8124576844955992,12.0,0.4062288422477996,2
40,5174,0.1834170854271356,0.0365287978353305,0.2541553923463471,0.2707769617317356,17190.25,29.2,74.99033629686896,2.8991109393119445,1.739466563587167,0.3865481252415925,13.8,0.0,2
41,5874,0.1123595505617978,0.031324480762683,0.2093973442288049,0.2917943479741232,19685.5,26.8,71.50153217568948,2.042900919305414,0.5107252298263535,0.5107252298263535,15.0,0.1702417432754511,2
42,699,0.1459227467811158,0.0343347639484978,0.290414878397711,0.2432045779685264,17668.0,26.6,307.58226037195993,1.430615164520744,0.0,0.0,15.5,0.0,2
43,29395,0.1980268753189318,0.0247320972954584,0.2521857458751488,0.2253784657254635,17956.238095238095,29.24761904761905,19.867324374893688,3.640074842660316,0.8845041673754039,0.8164653852696037,13.9,0.2041163463174009,2
44,25919,0.1728847563563409,0.026505652224237,0.2390910143138238,0.2258574790694085,16822.21052631579,29.23157894736842,20.94988232570701,4.436899571742737,1.2346155330066748,1.967668505729388,13.7,0.6558895019097959,2
45,28978,0.2729311891779971,0.0235005866519428,0.2684795361998757,0.1677479467182,15134.666666666666,28.78888888888889,18.738353233487477,3.588929532748982,0.7591966319276692,1.3113396369659742,13.5,0.4141072537787287,2
46,16295,0.2507517643448911,0.0210494016569499,0.2716170604479901,0.149064130101258,13031.6,29.18,27.67720159558147,3.191162933415158,0.7977907333537895,0.368211107701749,12.6,0.0613685179502915,2
47,2170,0.091705069124424,0.0142857142857142,0.2341013824884792,0.0907834101382488,12107.5,28.55,126.26728110599078,0.4608294930875576,0.9216589861751152,0.0,12.5,0.0,2
48,15265,0.1195545365214543,0.0179495578119882,0.2064854241729446,0.181067802161808,16811.18181818182,25.26363636363636,31.903046184081237,3.340976089092696,0.982640026203734,0.5895840157222404,12.2,0.0655093350802489,2
49,6786,0.0786914235190097,0.0111995284409077,0.1973180076628352,0.1276156793398172,16301.2,24.76,53.93457117595048,2.799882110226938,0.2947244326554671,1.031535514294135,10.8,0.1473622163277335,2
50,16523,0.2588512981904013,0.0250559825697512,0.2776130242692005,0.0975609756097561,11644.8,28.68,27.658415541971795,2.7234763662773105,0.4236518791986927,0.6657386673122314,13.6,0.1210433940567693,2
51,12774,0.2417410364803507,0.0249726005949585,0.2585720995772663,0.1192265539376859,12546.625,29.075,36.01064662595898,3.757632691404416,0.6262721152340692,0.939408172851104,14.5,0.2348520432127759,2
52,26664,0.1871812181218122,0.0207395739573957,0.2391239123912391,0.1274002400240024,14001.45,27.85,20.28952895289529,4.462946294629463,0.9750975097509752,1.35013501350135,13.9,0.1125112511251125,2
53,7624,0.2422612801678908,0.017707240293809,0.2709863588667366,0.0886673662119622,11380.8,28.46,54.82686253934942,1.7051416579223506,0.3934942287513117,0.0,13.5,0.0,2
54,2939,0.2055120789384144,0.0285811500510377,0.2599523647499149,0.0854031983667914,11028.5,28.85,109.56107519564478,1.0207553589656344,1.0207553589656344,0.0,7.7,0.0,2
55,10857,0.3107672469374597,0.0168554849405913,0.2695956525743759,0.0644745325596389,9898.833333333334,28.1,40.52684903748734,1.5658100764483742,0.368425900340794,0.2763194252555954,10.4,0.0,2
56,1421,0.1759324419422941,0.0253342716396903,0.2427867698803659,0.0809289232934553,11362.0,28.7,173.82125263898664,2.11118930330753,0.0,1.4074595355383532,8.0,0.0,2
57,10286,0.2974917363406572,0.029068636982306,0.2773672953529069,0.0927474236826754,11399.4,30.660000000000004,44.72097997277853,2.62492708535874,0.29165856503986,0.6805366517596734,12.5,0.4860976083997667,2
58,2582,0.1514329976762199,0.0158791634391944,0.2529047250193648,0.0666150271107668,11390.5,27.85,109.60495739736638,3.4856700232378004,0.774593338497289,0.0,9.2,0.0,2
59,14434,0.2634058473049744,0.0199528890120548,0.2694332825273659,0.1285160038797284,13945.142857142857,27.571428571428573,40.32146321186089,7.066648191769434,0.3464043231259526,3.741166689760288,10.9,0.0692808646251905,2
60,57902,0.1063003005077545,0.0220717764498635,0.2180580981658664,0.2466926876446409,18558.89743589744,27.58205128205128,11.554005043003697,4.00677005975614,1.5888915754205382,1.0880453179510208,14.0,0.569928499879106,2
61,29908,0.1779791360171191,0.0340711515313628,0.2483616423699344,0.2481275912799251,17258.35,28.47,19.12531764076501,3.544202220141768,0.8693326200347733,0.6352815300254113,14.5,0.7355891400294235,2
62,14623,0.169253915065308,0.035765574779457,0.2525473569035081,0.2638309512411954,17289.666666666668,29.633333333333333,30.636668262326477,5.675989878957807,1.4360938247965531,1.77802092593859,14.0,0.4103125213704438,2
63,22064,0.1750815808556924,0.0417875271936185,0.2531272661348803,0.2690808556925308,17775.53846153846,28.584615384615383,22.34408992023205,4.169688179840464,0.7251631617113851,1.45032632342277,14.5,0.9970993473531544,2
64,38343,0.2252562397308505,0.0710690347651461,0.2880577941214824,0.315937720053204,18556.48,30.548,14.839736066557128,4.955272148762486,1.1475367081344705,1.3561797459771014,15.8,7.615470881256031,1
65,26470,0.1850018889308651,0.0637703060068001,0.2673214960332452,0.2874574990555346,18433.647058823528,29.04705882352941,20.853796751038917,5.213449187759728,0.6800151114469211,1.1333585190782018,15.4,1.8511522478277296,2
66,16413,0.2713702552854444,0.1175897154694449,0.2856881740084079,0.3532565649180527,20066.0,31.73333333333333,37.47029793456407,10.479497958934992,0.6702004508621215,1.6450374702979345,17.3,6.092731371473832,1
67,9338,0.2232812165345898,0.1257228528592846,0.2606553865924181,0.4885414435639323,27578.8,32.94,56.22188905547226,9.852216748768472,1.6063396872992075,0.7496251874062968,20.4,11.244377811094454,1
68,34151,0.2360399402652924,0.1144915229422271,0.2599045415946824,0.3411613129922989,20106.55,31.855,18.008257444877163,7.906064244092414,1.3469590934379667,1.2005504963251443,17.8,12.356885596322217,1
69,13453,0.2331821898461309,0.0978220471270348,0.2216605961495577,0.3607373819965807,21617.571428571428,32.05714285714286,40.88307440719542,9.142942094700066,0.8176614881439085,0.3716643127926856,18.8,9.29160781981714,1
70,27892,0.3865266026100674,0.0376810554997848,0.306898035278933,0.1245159902480998,12673.692307692309,29.54615384615385,20.400114728237487,2.939911085615948,0.4660834647927721,0.286820593718629,12.5,1.147282374874516,2
71,21273,0.1932026512480609,0.0622385183095943,0.258590701828609,0.2552061298359422,17250.75,29.1,25.4312978893433,4.230714990833451,0.8931509425092841,1.363230385935223,16.3,1.5512621633055987,2
72,26169,0.1706981543047117,0.0353089533417402,0.2369597615499254,0.2043639420688601,16418.777777777777,27.038888888888888,20.596889449348463,3.8213152967251327,1.031755130115786,0.8789025182467806,13.5,0.5349841415415186,2
73,29250,0.1726837606837606,0.0261196581196581,0.2296410256410256,0.1512478632478632,15189.333333333334,27.31428571428572,18.94017094017094,3.58974358974359,0.7521367521367521,1.811965811965812,16.3,0.3076923076923077,2
