Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,16,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,41,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,74,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,68,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,140,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,153,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,448,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1001,479,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,26,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,73,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,75,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,81,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,121,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,157,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,413,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,397,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,90,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,162,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,267,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,144,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,338,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,458,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,1087,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,1161,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1003,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,49,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,97,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,149,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,140,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,270,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,368,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,967,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,1045,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,59,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,99,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,91,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,129,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,150,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,282,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,832,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,799,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,39,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,92,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,73,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,94,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,161,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,267,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,541,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,533,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,38,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,86,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,66,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,97,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,225,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,425,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,517,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,625,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,48,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,150,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,107,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,145,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,459,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,721,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,803,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,926,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,37,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,82,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,140,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,133,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,255,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,353,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,655,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1009,712,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,35,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,86,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,118,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,118,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,351,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,532,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,684,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,741,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,4,1010,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,87,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,194,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,206,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,172,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,359,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,518,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,877,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,973,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,25,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,67,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,93,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,111,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,220,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,265,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,643,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,639,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1012,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,17,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,48,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,55,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,51,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,191,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,213,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,487,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,438,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,5,1013,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,33,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,130,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,62,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,82,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,214,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,249,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,568,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,557,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1014,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,24,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,68,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,116,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,105,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,406,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,395,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,692,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,690,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,13,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,59,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,67,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,96,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,358,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,309,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,680,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,598,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,35,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,76,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,121,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,132,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,425,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,556,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,729,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,672,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,6,1017,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,20,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,40,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,61,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,102,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,189,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,193,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,546,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,525,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,999,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,65,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,152,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,151,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,161,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,324,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,431,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,810,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,930,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,999,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,22,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,62,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,133,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,139,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,117,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,128,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,919,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,835,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,5,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,28,1,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,66,1,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,129,2,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,120,2,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,159,3,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,195,3,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,816,4,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,757,4,2
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,5,1
2025-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,26,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,245,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,122,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,120,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,28,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,56,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,576,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,534,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,16,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,64,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,146,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,140,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,79,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,104,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,816,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,760,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,5,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,16,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,52,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,125,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,125,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,28,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,45,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,545,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,518,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,5,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,999,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,278,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1124,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,720,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,630,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,551,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,6578,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1188,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1738,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,999,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,999,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,22,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,71,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,95,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,95,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,54,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,90,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,602,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,563,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,5,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,999,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,22,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,78,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,169,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,142,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,70,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,120,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,807,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,679,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,5,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,28,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,64,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,100,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,123,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,71,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,116,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,537,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,507,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,5,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,35,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,102,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,162,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,154,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,138,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,201,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,910,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,904,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,33,1,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,139,1,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,125,2,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,143,2,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,113,3,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,166,3,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,573,4,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,591,4,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,5,1
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,5,5,2
2025-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,999,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,17,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,35,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,116,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,120,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,38,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,48,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,708,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,651,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,999,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,15,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,57,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,88,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,74,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,25,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,60,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,388,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,423,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,9,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,22,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,61,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,46,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,14,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,61,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,417,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,374,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,5,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,999,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,11,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,41,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,88,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,78,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,25,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,32,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,472,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,417,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,..,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,..,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,12,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,34,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,64,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,40,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,14,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,15,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,536,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,483,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,..,5,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,..,5,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,10,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,20,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,55,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,55,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,25,3,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,42,3,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,575,4,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,508,4,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,31,1,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,58,1,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,99,2,1
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,96,2,2
2025-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,36,3,1
