Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,36.8095833778446,3
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,53.9990170052307,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,33.7853101209964,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,34.5996594572457,3
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,57.0938294989628,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,34.0854450980225,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,37.0263639049078,3
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,55.7906144779743,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,34.5291155670048,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,36.5261916042822,3
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,55.9546619238513,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,34.2538093645477,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,36.9607378318095,3
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,53.0535797849896,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,35.1233850681218,2
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,37.3291195025627,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,53.6512833586003,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,34.6595370064838,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,41.1695093801279,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,53.6211309376409,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,35.2443535657598,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,37.1987766837901,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,54.481920262055,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,34.1911314952534,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,33.7401269037194,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,53.7093018592111,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,36.0557981005813,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,37.7078252295018,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,55.7449989667934,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,35.979858472321,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,35.7639220502198,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,53.1037407653098,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,34.6736153693372,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,35.4809234287968,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,52.9768203451877,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,34.3830530678817,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,39.0338736152042,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,54.9351438981765,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,34.6165885156794,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,36.1191589659452,3
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,53.6879053035981,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,34.4662551017483,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,37.4237629446297,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,57.1302273358644,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,36.2156778332554,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,37.3559972928784,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,53.5956167231448,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,36.3040888676785,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,35.9247434657403,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,55.9996185750724,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,36.3567074866019,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,37.125022794,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,55.4123390468777,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,34.0246243508696,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,35.972808317301,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,53.8871722595364,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,34.0733314546471,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,34.7688328625265,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,52.3579812170106,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,33.2644138147449,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,36.8557813426791,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,54.4808014712087,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,35.0976963600824,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,34.7460217745802,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,55.0221451250825,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,34.3736969991257,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,36.0574581260222,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,57.0258809487503,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,34.496501832885,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,37.0113398288235,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,51.2952024271369,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,34.3208107563004,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,36.0135099428598,3
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,58.426881121203,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,35.6906498551783,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,39.5474723846902,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,52.0465469851966,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,35.8780090261017,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,37.9329392816433,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,52.0296020902208,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,35.744297932842,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,35.2072055265162,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,55.1851499744809,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,34.2883940997968,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,35.5283868125781,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,54.271441397207,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,33.4985713425548,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,36.6102001273066,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,56.9620812489987,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,34.9175373022636,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,36.4314237819363,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,53.7527591658921,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,35.1085311071626,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,35.7552129453914,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,54.6183241304897,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,35.6303347060482,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,37.1071324441398,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,53.5323378402606,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,34.586261292409,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,36.2162582527281,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,50.3288976052583,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,33.5240393431049,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,36.4876416613547,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,53.6310752546316,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,35.5163084994694,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,37.3473918223464,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,54.7482293218354,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,35.5799294200793,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,36.0875104571023,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,53.0770128251237,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,35.6260826395,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,35.8514732776551,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,57.0509553709993,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,35.9950274079364,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,39.5859485979,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,51.0791872193617,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,32.2708705318859,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,36.6606737598965,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,55.9664603763553,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,34.240517584871,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,36.1302523264529,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,52.1717256358165,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,35.0529359787879,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,37.6381648722104,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,55.3398097070099,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,32.7415231967281,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,35.6906204577681,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,53.6270522485948,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,34.0685173564152,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,36.7073830001584,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,55.4301019244919,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,35.9200592161849,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,36.2922603438486,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,51.7005993054204,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,36.7934767392886,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,36.6372419348956,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,54.2755434682228,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,32.1014944931635,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,36.686166945298,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,52.5428371032071,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,33.1883775044623,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,36.6309439611488,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,53.6840173024989,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,35.3431745752639,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,38.6308540993196,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2011,52.9713322853506,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2011,37.1228950795229,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,51.0648296450115,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,34.5803607619016,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,35.4090853495048,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,52.6320582832011,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,32.7447064339069,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,37.4866617893383,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,51.7093647350478,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,33.6523735541177,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,34.6484762940958,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,56.168186445582,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,35.2187314279159,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,38.4524366483536,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,53.882781825833,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,33.5792362435426,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,39.2481827928821,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,52.9656191305202,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,35.8363841234506,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,40.0004119666073,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,56.4549907451689,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,33.8033975308396,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,36.6251962525878,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,52.9568689868454,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,33.87762450764,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,38.4522987767822,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,53.4865269258464,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,35.7629552349279,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,37.2334960050674,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,56.0748243847438,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,33.9569431068689,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,38.6589894282485,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,54.7938783162797,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,31.694566027325,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,38.3429901357633,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2023,54.4008245432638,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2023,36.8738367566147,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,53.494948150535,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,34.2824578496447,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,38.4616125569754,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,54.9704916229942,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,39.059905146383,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,37.6572141575035,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,54.1138182608044,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,32.5137370723073,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,37.8782426428828,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,55.9750583885915,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,34.1032427326755,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,37.1331310811714,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,53.7081795706598,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,33.2312036796549,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,36.953366289434,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,52.7299203407805,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,34.9030272471171,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,38.1649832435964,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,54.7646961094782,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,35.5375731895541,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,37.8852150946557,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2031,51.6967042813898,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2031,38.8411322327531,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,54.0188333058767,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,36.8923640421514,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,41.7862573814733,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,53.3206679954079,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,31.7638960418892,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,38.3917743013079,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,57.8070271488634,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,36.5276243741936,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,37.5607677537871,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,57.7276995574188,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,31.7992488851351,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,39.5281638809804,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,53.3234894076808,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,33.7602033215932,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,40.1663170413605,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2037,52.1454537227705,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2037,37.1165288479784,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,50.8337171501807,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,36.5323133859372,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,37.4413072937623,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,54.7161328006186,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,33.9651946831474,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,36.7474614224558,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,54.6603845577996,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,34.8658620375146,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,36.3011805564855,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,53.7672435742914,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,36.4463998670707,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,39.8253136358108,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,55.9072380919831,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,39.3786390889879,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,52.0800358484721,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,34.426925421525,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,35.99056320718,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,57.4917609024836,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,34.4113708541391,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,35.8607648472613,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,55.3998278049482,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,34.4994777052854,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,37.063150325998,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,57.2110571705298,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,32.4118926594761,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,38.7381034218922,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,55.571745511129,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,33.6533272502965,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,39.4838787229174,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,54.2251048922789,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,36.1060403103073,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,37.6710198194658,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,55.8722832854663,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,34.3531861693128,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,37.9796922464981,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,54.2783716302425,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,33.555919999026,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,35.6370985536755,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,54.6303682469073,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,35.2268235628255,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,38.3281773592534,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,52.9839483529847,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,35.4279612192154,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,38.329169192312,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,53.360152998722,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,33.0612380940477,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,37.2720522182559,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,53.5498413695957,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,36.2733649095247,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,37.4198677850409,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,54.9116294954938,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,34.0526393672231,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,37.2371562974366,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,53.9951288554842,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,35.5278200668635,2
