Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,55.3173245786221,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,36.8738482844682,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3003,38.9532852207031,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,55.5687164013407,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,34.9825131689186,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3004,37.7430906416168,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,56.677049376813,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,37.8711039579214,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3005,38.03534099396,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,53.6679615805596,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,37.9813221298017,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3006,38.0908402513483,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,57.443767807,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,36.9311171620031,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3007,37.0475136088941,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,55.31272912,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,35.6542199791315,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3008,37.2528223839762,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,56.4841616515235,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,36.9478222154608,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,56,3009,37.5171599693935,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,54.9959064168944,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,37.0554942631894,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3010,37.7953845233308,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,52.9674599676463,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,37.1300205852055,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3011,35.264735003479,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,56.1678327234311,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,36.4479131804668,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3012,37.1591671905295,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,53.2791902993479,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,36.5966134372281,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3013,37.3604549370072,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,53.3291504471779,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,36.9336759251745,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3014,38.4223617910509,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,55.4604873085833,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,37.2036171540667,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3015,37.915932798029,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,54.1108519697279,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,36.8893344530318,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3016,38.2405664118509,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,53.770435272469,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,37.4059402916354,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,57,3017,36.6411481634559,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,56.0105815472444,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,37.2758700339546,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3018,37.7422965853155,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,55.1568580171512,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,36.5533871947331,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3019,35.9713032384195,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,58.9875561102416,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,34.7431735848194,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3020,40.3515412288159,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,60.3738083506767,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,37.1022438171702,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3021,39.0600282119683,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,55.5831785959554,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,37.5504320568786,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,58,3022,37.5269682317225,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,54.9767630462962,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,37.004664554517,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3023,36.6336134911676,3
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,52.9942213454785,1
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,38.0311611601346,2
2025-01-01,3,Sants-Montjuïc,11,el Poble-sec,59,3024,37.9278854753483,3
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,45.3395620802136,1
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,35.7580008829369,2
2025-01-01,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,33.8630083341266,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,62.6004033690065,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3026,37.8776473904239,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,56.2986144953597,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,41.1435384637255,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3027,39.9880721356639,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,51.1238235108629,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,40.5827558879285,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3028,38.2578324801943,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,53.3696644152523,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3029,38.8196883311303,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,56.2963464638946,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,38.4477831862643,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,61,3030,37.3435312326667,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,55.7683773645406,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,39.0240587698536,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3031,39.415531276741,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,51.6039493849897,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,39.9601528668364,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3032,35.923895697052,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,54.9906129709011,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,36.7045610258814,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3033,36.72480142272,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,56.5171343363924,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,35.044007417951,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3034,37.7181969830938,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,53.3340865727981,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,62,3211,36.5636048200171,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,58.6119375346294,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,36.8850186435854,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3035,37.9302376377129,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,53.9667550826122,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,39.2985891140575,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3036,36.9715658880542,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,54.2504605468456,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3037,40.53475310494,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,60.2578077120761,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,34.6944855757322,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3212,36.1763848677688,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,53.9693243426352,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,36.6136086989991,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,63,3213,37.8318873428531,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,50.8889858349399,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3038,37.9525100606432,3
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,52.4704233557498,1
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,38.2349292293886,2
2025-01-01,3,Sants-Montjuïc,13,la Marina de Port,64,3039,35.7510577984343,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,57.897366178397,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,38.7690384324615,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,38.830306934068,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,57.6395874396446,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,35.3247311845031,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,39.1635855858887,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,53.9606877882351,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,40.0145144503716,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,37.9556566503065,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,57.1526603860284,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,35.6136039510495,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,38.6375798173775,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,54.2681468287382,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,38.8001684620704,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,38.9749106249,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,53.2418292737306,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,37.1514372111873,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,40.0075919030807,3
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,57.4058599632835,1
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,42.0879776314246,2
2025-01-01,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,39.3703229356824,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,53.0318597042903,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,35.9409104811567,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3047,37.5648672642848,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,56.1545609437871,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,37.6068879944307,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3048,39.1644590183,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,55.5953959330955,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,35.1212411568145,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3049,37.787710775125,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,53.0459165847776,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,36.2658537212636,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,66,3050,38.1636758326512,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,50.4558198874644,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,35.9016479824168,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3051,37.6573794267035,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,51.6149972237404,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,34.9546084814162,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3052,35.9859988741195,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,53.0960680237074,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,36.7793419096249,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3053,37.3606861084017,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,58.4109845497957,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,36.6320893002158,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3054,39.1525268669848,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,55.7346005212764,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,35.9395260050563,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3055,37.16892307135,3
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,58.5735547143528,1
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,34.7566849690145,2
2025-01-01,3,Sants-Montjuïc,15,Hostafrancs,67,3056,40.3874131459654,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,56.3946582697064,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,36.8155996010458,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3057,38.9397114340095,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,51.1152009308589,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,36.0038488882495,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3058,37.1378102269781,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,54.4582748179838,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,35.0179609735175,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3059,38.3914421459813,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,56.6965685471092,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,37.7060737515152,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3060,39.1735779904315,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,57.285779846553,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,35.7291544175709,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,68,3061,38.1408176980904,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,53.7658615980352,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,34.1508879977343,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3062,36.4367802223213,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,48.2290882300746,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,35.2655573748849,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3063,36.5919890203707,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,53.8067985421371,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,32.5883411194981,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3064,37.1406763708167,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,56.4485698976309,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3065,36.2088597749946,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,54.0299891177189,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,38.4009884948694,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3066,38.4129525501978,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,55.9141630650623,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,34.1949473599279,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3067,39.6169282406395,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,58.2309463838335,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,37.1664700198692,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3068,36.7992955689932,3
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,57.1682921731643,1
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,36.6967203555732,2
2025-01-01,3,Sants-Montjuïc,16,la Bordeta,69,3069,38.1489796118467,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,57.6979085146054,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,33.150096657893,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3070,37.9735180626852,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,54.146600686889,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,37.0611249895474,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3071,37.1524385293699,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,54.5911110652674,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,35.0538316392855,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3072,37.8020734674449,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,56.3561822342415,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,35.8124479883776,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3073,37.5681693164553,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,54.8738311150467,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,38.1991502287571,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3074,38.3600003158381,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,54.6184309903951,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,35.8733528331333,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3075,36.5279030994983,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,58.1975248787499,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,34.0308285178556,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3076,38.3248989451333,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,55.8086571062708,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,35.547722724207,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3077,36.5917882778944,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,54.6285099454703,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,35.5207138343084,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3078,36.0052528454119,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,53.7441235652866,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,35.6581358454684,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3079,37.8989375513571,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,57.5894161327286,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,36.6716650825546,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,70,3080,36.4643179645214,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,56.9226739020649,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,36.8117163332942,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3081,38.0080434116582,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,54.7008243040378,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,36.0852575948952,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3082,37.8339764154144,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,56.5884080973721,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,37.1198670933682,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3083,37.5358940371603,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,57.1930883923386,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,36.9470375408265,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3084,39.4866335624117,3
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,55.3655911613958,1
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,36.4327352709103,2
2025-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,38.0339194247,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3086,58.2083740267799,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3086,34.0680267620968,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3086,38.718937597406,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3087,57.7964419887317,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3087,34.8413494445122,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3087,40.4066234795396,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3088,56.7862717254717,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3088,33.5073373737596,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3088,37.2778127142655,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3089,56.6576629194188,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3089,35.5864192418919,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3089,38.7448080893359,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3090,55.3618716345725,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3090,40.4781549724273,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3091,51.6492596119474,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3091,36.4567260132925,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3091,36.71403492784,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3092,53.2320233574891,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3092,37.2139363404771,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3092,36.1811676848427,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3093,56.3840709112311,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3093,39.4584247531128,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3093,39.1355264654958,3
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3094,54.1716924874416,1
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3094,35.7170729784466,2
2025-01-01,3,Sants-Montjuïc,18,Sants,72,3094,37.9972436508259,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3095,54.2153796726253,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3095,35.5483602573261,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3095,37.9089434368632,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3096,51.6553687788935,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3096,35.7829001102098,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3096,37.1148571835855,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3097,50.1123900531356,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3097,35.9012402466702,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3097,36.3599264009701,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3098,52.5198681378057,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3098,35.502514974683,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3098,36.8380220400833,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3099,52.2192560719033,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3099,36.4013486756423,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3099,36.0269735299631,3
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3100,55.1270976136401,1
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3100,36.9372816909529,2
2025-01-01,3,Sants-Montjuïc,18,Sants,73,3100,36.4391141874267,3
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3101,52.1531651702765,1
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3101,38.1457095272982,2
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3101,39.0075622920143,3
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3102,54.3276393261958,1
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3102,37.6175104448259,2
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3102,35.3824194138634,3
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3103,58.235692832402,1
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3103,35.2586239548442,3
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3104,53.99316255879,1
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3104,35.0159529720643,2
2025-01-01,3,Sants-Montjuïc,18,Sants,74,3104,35.5047400314573,3
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3105,52.1921248319975,1
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3105,34.1337321330379,2
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3105,38.1207035037552,3
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3106,51.3864444679207,1
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3106,35.0597165851938,2
2025-01-01,3,Sants-Montjuïc,18,Sants,75,3106,39.2305612722815,3
2025-01-01,3,Sants-Montjuïc,18,Sants,76,3107,53.4009685811069,1
