Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2023,8,Nou Barris,45,Porta,33,13811
2023,8,Nou Barris,45,Porta,34,12579
2023,8,Nou Barris,45,Porta,35,14874
2023,8,Nou Barris,45,Porta,36,12502
2023,8,Nou Barris,45,Porta,37,14705
2023,8,Nou Barris,46,el Turó de la Peira,38,13538
2023,8,Nou Barris,46,el Turó de la Peira,39,13982
2023,8,Nou Barris,46,el Turó de la Peira,40,12395
2023,8,Nou Barris,46,el Turó de la Peira,41,10427
2023,8,Nou Barris,46,el Turó de la Peira,42,15953
2023,8,Nou Barris,46,el Turó de la Peira,43,14859
2023,8,Nou Barris,46,el Turó de la Peira,44,12353
2023,8,Nou Barris,46,el Turó de la Peira,45,11916
2023,8,Nou Barris,46,el Turó de la Peira,46,13316
2023,8,Nou Barris,46,el Turó de la Peira,47,11577
2023,8,Nou Barris,47,Can Peguera,48,10544
2023,8,Nou Barris,47,Can Peguera,49,13671
2023,8,Nou Barris,48,la Guineueta,50,18660
2023,8,Nou Barris,48,la Guineueta,51,17350
2023,8,Nou Barris,48,la Guineueta,52,16342
2023,8,Nou Barris,48,la Guineueta,53,18019
2023,8,Nou Barris,48,la Guineueta,54,16701
2023,8,Nou Barris,48,la Guineueta,55,20843
2023,8,Nou Barris,48,la Guineueta,56,15115
2023,8,Nou Barris,48,la Guineueta,57,15940
2023,8,Nou Barris,48,la Guineueta,58,14220
2023,8,Nou Barris,48,la Guineueta,59,14883
2023,8,Nou Barris,49,Canyelles,60,16680
2023,8,Nou Barris,49,Canyelles,61,14904
2023,8,Nou Barris,49,Canyelles,62,16597
2023,8,Nou Barris,49,Canyelles,63,18926
2023,8,Nou Barris,49,Canyelles,64,14399
2023,8,Nou Barris,50,les Roquetes,65,11429
2023,8,Nou Barris,50,les Roquetes,66,10307
2023,8,Nou Barris,50,les Roquetes,67,13077
2023,8,Nou Barris,50,les Roquetes,68,11183
2023,8,Nou Barris,50,les Roquetes,69,11811
2023,8,Nou Barris,50,les Roquetes,70,11177
2023,8,Nou Barris,50,les Roquetes,71,12076
2023,8,Nou Barris,50,les Roquetes,72,13752
2023,8,Nou Barris,50,les Roquetes,73,10508
2023,8,Nou Barris,50,les Roquetes,74,11128
2023,8,Nou Barris,51,Verdun,75,13235
2023,8,Nou Barris,51,Verdun,76,13811
2023,8,Nou Barris,51,Verdun,77,11894
2023,8,Nou Barris,51,Verdun,78,11998
2023,8,Nou Barris,51,Verdun,79,11949
2023,8,Nou Barris,51,Verdun,80,12751
2023,8,Nou Barris,51,Verdun,81,11491
2023,8,Nou Barris,51,Verdun,82,13244
2023,8,Nou Barris,52,la Prosperitat,83,13264
2023,8,Nou Barris,52,la Prosperitat,84,14703
2023,8,Nou Barris,52,la Prosperitat,85,13073
2023,8,Nou Barris,52,la Prosperitat,86,14260
2023,8,Nou Barris,52,la Prosperitat,87,13676
2023,8,Nou Barris,52,la Prosperitat,88,13738
2023,8,Nou Barris,52,la Prosperitat,89,14133
2023,8,Nou Barris,52,la Prosperitat,90,14063
2023,8,Nou Barris,52,la Prosperitat,91,14108
2023,8,Nou Barris,52,la Prosperitat,92,14749
2023,8,Nou Barris,52,la Prosperitat,93,13933
2023,8,Nou Barris,52,la Prosperitat,94,14688
2023,8,Nou Barris,52,la Prosperitat,95,17113
2023,8,Nou Barris,52,la Prosperitat,96,14515
2023,8,Nou Barris,52,la Prosperitat,97,13482
2023,8,Nou Barris,52,la Prosperitat,98,13414
2023,8,Nou Barris,52,la Prosperitat,99,12940
2023,8,Nou Barris,52,la Prosperitat,100,13512
2023,8,Nou Barris,52,la Prosperitat,101,14626
2023,8,Nou Barris,52,la Prosperitat,102,12039
2023,8,Nou Barris,53,la Trinitat Nova,103,10455
2023,8,Nou Barris,53,la Trinitat Nova,104,11557
2023,8,Nou Barris,53,la Trinitat Nova,105,11797
2023,8,Nou Barris,53,la Trinitat Nova,106,10842
2023,8,Nou Barris,53,la Trinitat Nova,107,12253
2023,8,Nou Barris,54,Torre Baró,108,10662
2023,8,Nou Barris,54,Torre Baró,109,11395
2023,8,Nou Barris,55,Ciutat Meridiana,110,9054
2023,8,Nou Barris,55,Ciutat Meridiana,111,9347
2023,8,Nou Barris,55,Ciutat Meridiana,112,10143
2023,8,Nou Barris,55,Ciutat Meridiana,113,9742
2023,8,Nou Barris,55,Ciutat Meridiana,114,10627
2023,8,Nou Barris,55,Ciutat Meridiana,115,10480
2023,8,Nou Barris,56,Vallbona,116,11362
2023,8,Nou Barris,48,la Guineueta,215,16850
2023,9,Sant Andreu,57,la Trinitat Vella,1,9266
2023,9,Sant Andreu,57,la Trinitat Vella,2,10372
2023,9,Sant Andreu,57,la Trinitat Vella,3,10775
2023,9,Sant Andreu,57,la Trinitat Vella,4,12036
2023,9,Sant Andreu,57,la Trinitat Vella,5,14548
2023,9,Sant Andreu,58,Baró de Viver,6,11508
2023,9,Sant Andreu,58,Baró de Viver,7,11273
2023,9,Sant Andreu,59,el Bon Pastor,8,20769
2023,9,Sant Andreu,59,el Bon Pastor,9,15588
2023,9,Sant Andreu,59,el Bon Pastor,10,14280
2023,9,Sant Andreu,59,el Bon Pastor,11,12139
2023,9,Sant Andreu,59,el Bon Pastor,13,10454
2023,9,Sant Andreu,59,el Bon Pastor,14,12470
2023,9,Sant Andreu,59,el Bon Pastor,15,11916
2023,9,Sant Andreu,60,Sant Andreu,16,17497
2023,9,Sant Andreu,60,Sant Andreu,17,18278
2023,9,Sant Andreu,60,Sant Andreu,18,17136
2023,9,Sant Andreu,60,Sant Andreu,19,19432
2023,9,Sant Andreu,60,Sant Andreu,20,18788
2023,9,Sant Andreu,60,Sant Andreu,21,19274
2023,9,Sant Andreu,60,Sant Andreu,22,20336
2023,9,Sant Andreu,60,Sant Andreu,23,19930
2023,9,Sant Andreu,60,Sant Andreu,24,18667
2023,9,Sant Andreu,60,Sant Andreu,25,20500
2023,9,Sant Andreu,60,Sant Andreu,26,19683
2023,9,Sant Andreu,60,Sant Andreu,27,19220
2023,9,Sant Andreu,60,Sant Andreu,28,22129
2023,9,Sant Andreu,60,Sant Andreu,29,17818
2023,9,Sant Andreu,60,Sant Andreu,30,18979
2023,9,Sant Andreu,60,Sant Andreu,31,19678
2023,9,Sant Andreu,60,Sant Andreu,32,14904
2023,9,Sant Andreu,60,Sant Andreu,33,17020
2023,9,Sant Andreu,60,Sant Andreu,34,15297
2023,9,Sant Andreu,60,Sant Andreu,35,17640
2023,9,Sant Andreu,60,Sant Andreu,36,17551
2023,9,Sant Andreu,60,Sant Andreu,37,15394
2023,9,Sant Andreu,60,Sant Andreu,38,18877
2023,9,Sant Andreu,60,Sant Andreu,39,18253
2023,9,Sant Andreu,60,Sant Andreu,40,20194
2023,9,Sant Andreu,60,Sant Andreu,41,17941
2023,9,Sant Andreu,60,Sant Andreu,42,19444
2023,9,Sant Andreu,60,Sant Andreu,43,16720
2023,9,Sant Andreu,60,Sant Andreu,44,19022
2023,9,Sant Andreu,60,Sant Andreu,45,18316
2023,9,Sant Andreu,60,Sant Andreu,46,19562
2023,9,Sant Andreu,60,Sant Andreu,47,19645
2023,9,Sant Andreu,60,Sant Andreu,48,17827
2023,9,Sant Andreu,60,Sant Andreu,49,17280
2023,9,Sant Andreu,60,Sant Andreu,50,19403
2023,9,Sant Andreu,60,Sant Andreu,51,18946
2023,9,Sant Andreu,60,Sant Andreu,52,18543
2023,9,Sant Andreu,60,Sant Andreu,53,19547
2023,9,Sant Andreu,60,Sant Andreu,54,19126
2023,9,Sant Andreu,61,la Sagrera,55,14554
2023,9,Sant Andreu,61,la Sagrera,56,17810
2023,9,Sant Andreu,61,la Sagrera,57,16641
2023,9,Sant Andreu,61,la Sagrera,58,18166
2023,9,Sant Andreu,61,la Sagrera,59,18339
2023,9,Sant Andreu,61,la Sagrera,60,17005
2023,9,Sant Andreu,61,la Sagrera,61,19593
2023,9,Sant Andreu,61,la Sagrera,62,18363
2023,9,Sant Andreu,61,la Sagrera,63,20159
2023,9,Sant Andreu,61,la Sagrera,64,17983
2023,9,Sant Andreu,61,la Sagrera,65,16714
2023,9,Sant Andreu,61,la Sagrera,66,19906
2023,9,Sant Andreu,61,la Sagrera,67,16160
2023,9,Sant Andreu,61,la Sagrera,68,18229
2023,9,Sant Andreu,61,la Sagrera,69,16996
2023,9,Sant Andreu,61,la Sagrera,70,13827
2023,9,Sant Andreu,61,la Sagrera,71,15971
2023,9,Sant Andreu,61,la Sagrera,72,14244
2023,9,Sant Andreu,61,la Sagrera,73,18034
2023,9,Sant Andreu,62,el Congrés i els Indians,74,16577
2023,9,Sant Andreu,62,el Congrés i els Indians,75,16366
2023,9,Sant Andreu,62,el Congrés i els Indians,76,16696
2023,9,Sant Andreu,62,el Congrés i els Indians,77,17187
2023,9,Sant Andreu,62,el Congrés i els Indians,78,18119
2023,9,Sant Andreu,62,el Congrés i els Indians,79,18402
2023,9,Sant Andreu,62,el Congrés i els Indians,80,18083
2023,9,Sant Andreu,62,el Congrés i els Indians,81,17156
2023,9,Sant Andreu,62,el Congrés i els Indians,82,17021
2023,9,Sant Andreu,63,Navas,83,17895
2023,9,Sant Andreu,63,Navas,84,19761
2023,9,Sant Andreu,63,Navas,85,17859
2023,9,Sant Andreu,63,Navas,86,17505
2023,9,Sant Andreu,63,Navas,87,18641
2023,9,Sant Andreu,63,Navas,88,16406
2023,9,Sant Andreu,63,Navas,89,16887
2023,9,Sant Andreu,63,Navas,90,16696
2023,9,Sant Andreu,63,Navas,91,17565
2023,9,Sant Andreu,63,Navas,92,17771
2023,9,Sant Andreu,63,Navas,93,17804
2023,9,Sant Andreu,63,Navas,94,17778
2023,9,Sant Andreu,63,Navas,95,18514
2023,9,Sant Andreu,61,la Sagrera,156,16473
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,16050
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,17625
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,18918
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,17472
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,18589
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,19095
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,23486
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,19012
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,18305
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,17887
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,19659
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,19378
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,18182
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,18838
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,18703
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,19732
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,19243
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,18152
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,18979
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,16534
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,17160
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,18490
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,17668
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,18677
2023,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,18078
2023,10,Sant Martí,65,el Clot,26,19634
2023,10,Sant Martí,65,el Clot,27,18566
2023,10,Sant Martí,65,el Clot,28,17680
2023,10,Sant Martí,65,el Clot,29,16915
2023,10,Sant Martí,65,el Clot,30,17681
2023,10,Sant Martí,65,el Clot,31,17974
2023,10,Sant Martí,65,el Clot,32,19871
2023,10,Sant Martí,65,el Clot,33,21270
2023,10,Sant Martí,65,el Clot,34,17846
2023,10,Sant Martí,65,el Clot,35,19388
2023,10,Sant Martí,65,el Clot,36,20320
2023,10,Sant Martí,65,el Clot,37,14794
2023,10,Sant Martí,65,el Clot,38,18818
2023,10,Sant Martí,65,el Clot,39,17242
2023,10,Sant Martí,65,el Clot,40,18668
2023,10,Sant Martí,65,el Clot,41,18944
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,17604
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,19326
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,19408
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,21242
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,20776
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,20690
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,21273
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,19208
2023,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,21067
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,21554
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,27167
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,31465
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,27958
2023,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,29750
2023,10,Sant Martí,68,el Poblenou,56,17943
2023,10,Sant Martí,68,el Poblenou,57,18146
2023,10,Sant Martí,68,el Poblenou,58,17760
2023,10,Sant Martí,68,el Poblenou,59,20574
2023,10,Sant Martí,68,el Poblenou,60,18684
2023,10,Sant Martí,68,el Poblenou,61,21066
2023,10,Sant Martí,68,el Poblenou,62,19208
2023,10,Sant Martí,68,el Poblenou,63,22296
2023,10,Sant Martí,68,el Poblenou,64,20983
2023,10,Sant Martí,68,el Poblenou,65,20237
2023,10,Sant Martí,68,el Poblenou,66,20208
2023,10,Sant Martí,68,el Poblenou,67,26718
2023,10,Sant Martí,68,el Poblenou,68,22180
2023,10,Sant Martí,68,el Poblenou,69,22515
2023,10,Sant Martí,68,el Poblenou,70,19476
2023,10,Sant Martí,68,el Poblenou,71,21299
2023,10,Sant Martí,68,el Poblenou,72,19505
2023,10,Sant Martí,68,el Poblenou,73,17477
2023,10,Sant Martí,68,el Poblenou,74,17406
2023,10,Sant Martí,68,el Poblenou,75,18450
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,21569
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,23898
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,24838
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,21460
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,27765
2023,10,Sant Martí,70,el Besòs i el Maresme,81,13733
2023,10,Sant Martí,70,el Besòs i el Maresme,82,8752
2023,10,Sant Martí,70,el Besòs i el Maresme,83,8127
2023,10,Sant Martí,70,el Besòs i el Maresme,84,10769
2023,10,Sant Martí,70,el Besòs i el Maresme,85,10025
2023,10,Sant Martí,70,el Besòs i el Maresme,86,11243
2023,10,Sant Martí,70,el Besòs i el Maresme,87,11238
2023,10,Sant Martí,70,el Besòs i el Maresme,88,15977
2023,10,Sant Martí,70,el Besòs i el Maresme,89,11536
2023,10,Sant Martí,70,el Besòs i el Maresme,90,12728
2023,10,Sant Martí,70,el Besòs i el Maresme,91,14370
2023,10,Sant Martí,70,el Besòs i el Maresme,92,17954
2023,10,Sant Martí,70,el Besòs i el Maresme,93,18306
2023,10,Sant Martí,71,Provençals del Poblenou,94,19741
2023,10,Sant Martí,71,Provençals del Poblenou,95,16298
2023,10,Sant Martí,71,Provençals del Poblenou,96,20379
2023,10,Sant Martí,71,Provençals del Poblenou,97,20590
2023,10,Sant Martí,71,Provençals del Poblenou,98,19751
2023,10,Sant Martí,71,Provençals del Poblenou,99,13668
2023,10,Sant Martí,71,Provençals del Poblenou,100,15415
2023,10,Sant Martí,71,Provençals del Poblenou,101,15585
2023,10,Sant Martí,71,Provençals del Poblenou,102,15239
2023,10,Sant Martí,71,Provençals del Poblenou,103,16746
2023,10,Sant Martí,71,Provençals del Poblenou,104,19025
2023,10,Sant Martí,72,Sant Martí de Provençals,105,17569
2023,10,Sant Martí,72,Sant Martí de Provençals,106,16341
2023,10,Sant Martí,72,Sant Martí de Provençals,107,20309
2023,10,Sant Martí,72,Sant Martí de Provençals,108,16443
2023,10,Sant Martí,72,Sant Martí de Provençals,109,15314
2023,10,Sant Martí,72,Sant Martí de Provençals,110,15444
2023,10,Sant Martí,72,Sant Martí de Provençals,111,16283
2023,10,Sant Martí,72,Sant Martí de Provençals,112,19683
2023,10,Sant Martí,72,Sant Martí de Provençals,113,16381
2023,10,Sant Martí,72,Sant Martí de Provençals,114,13578
2023,10,Sant Martí,72,Sant Martí de Provençals,115,15090
2023,10,Sant Martí,72,Sant Martí de Provençals,116,14463
2023,10,Sant Martí,72,Sant Martí de Provençals,117,15777
2023,10,Sant Martí,72,Sant Martí de Provençals,118,19274
2023,10,Sant Martí,72,Sant Martí de Provençals,119,14876
2023,10,Sant Martí,72,Sant Martí de Provençals,120,14756
2023,10,Sant Martí,72,Sant Martí de Provençals,121,15036
2023,10,Sant Martí,72,Sant Martí de Provençals,122,18921
2023,10,Sant Martí,73,la Verneda i la Pau,123,16121
2023,10,Sant Martí,73,la Verneda i la Pau,124,17406
2023,10,Sant Martí,73,la Verneda i la Pau,125,15300
2023,10,Sant Martí,73,la Verneda i la Pau,126,16358
2023,10,Sant Martí,73,la Verneda i la Pau,127,17394
2023,10,Sant Martí,73,la Verneda i la Pau,128,17881
2023,10,Sant Martí,73,la Verneda i la Pau,129,17617
2023,10,Sant Martí,73,la Verneda i la Pau,130,16833
2023,10,Sant Martí,73,la Verneda i la Pau,131,19356
2023,10,Sant Martí,73,la Verneda i la Pau,132,14575
2023,10,Sant Martí,73,la Verneda i la Pau,133,14771
2023,10,Sant Martí,73,la Verneda i la Pau,134,14173
2023,10,Sant Martí,73,la Verneda i la Pau,135,15016
2023,10,Sant Martí,73,la Verneda i la Pau,136,14701
2023,10,Sant Martí,73,la Verneda i la Pau,137,13430
2023,10,Sant Martí,73,la Verneda i la Pau,138,12229
2023,10,Sant Martí,73,la Verneda i la Pau,139,13114
2023,10,Sant Martí,73,la Verneda i la Pau,140,13308
2023,10,Sant Martí,73,la Verneda i la Pau,141,13344
2023,10,Sant Martí,73,la Verneda i la Pau,142,12453
2023,10,Sant Martí,73,la Verneda i la Pau,143,13596
2023,10,Sant Martí,65,el Clot,234,17761
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,15845
2023,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,15948
2023,10,Sant Martí,71,Provençals del Poblenou,237,14572
