Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,12,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,18,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,32,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,38,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,110,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,212,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,418,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,480,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1001,..,5,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,19,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,28,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,39,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,58,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,147,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,311,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,478,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,447,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,1,1002,..,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,81,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,111,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,82,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,84,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,319,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,587,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,1058,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1003,1018,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,62,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,72,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,71,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,87,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,173,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,420,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,934,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,964,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,2,1004,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,38,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,56,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,59,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,58,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,126,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,454,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,832,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,835,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1005,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,24,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,54,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,68,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,75,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,95,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,258,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,485,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,500,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1006,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,24,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,73,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,44,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,35,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,132,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,515,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,583,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,637,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,3,1007,..,999,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,71,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,102,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,63,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,69,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,389,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,972,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,806,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,941,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1008,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,21,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,40,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,61,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,71,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,211,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,464,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,683,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,623,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1009,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,36,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,54,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,66,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,73,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,318,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,663,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,585,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,4,1010,564,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,75,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,107,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,104,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,92,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,374,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,831,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,887,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,907,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1011,..,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,25,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,31,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,60,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,54,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,203,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,290,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,627,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1012,593,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,7,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,15,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,46,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,34,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,132,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,168,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,509,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,5,1013,445,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,29,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,56,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,35,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,44,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,229,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,334,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,643,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1014,616,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,25,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,33,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,69,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,73,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,307,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,399,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,727,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,669,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1015,..,999,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,12,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,20,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,46,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,51,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,371,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,447,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,650,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,575,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1016,..,999,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,27,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,39,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,77,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,74,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,392,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,550,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,799,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,6,1017,719,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,10,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,24,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,32,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,35,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,159,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,282,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,546,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,473,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1018,..,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,52,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,73,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,107,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,102,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,229,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,540,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,860,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,820,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,5,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1019,..,999,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,10,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,21,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,87,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,81,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,57,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,76,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,937,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,795,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,5,1
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,5,2
2015-01-01,1,Ciutat Vella,1,el Raval,7,1020,..,999,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,22,1,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,27,1,2
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,48,2,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,52,2,2
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,115,3,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,132,3,2
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,802,4,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,791,4,2
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,5,1
2015-01-01,1,Ciutat Vella,1,el Raval,8,1021,..,999,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,9,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,41,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,39,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,24,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,27,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,550,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,486,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,..,999,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,11,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,23,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,83,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,76,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,60,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,56,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,881,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,755,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,..,999,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,6,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,15,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,56,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,69,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,23,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,45,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,546,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,518,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,..,999,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,37,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,88,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,81,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,77,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,48,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,190,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,722,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,877,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,..,999,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,6,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,29,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,54,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,71,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,44,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,98,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,664,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,654,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,13,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,67,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,72,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,82,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,86,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,134,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,749,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,733,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,18,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,22,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,55,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,47,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,33,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,79,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,559,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,552,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,28,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,72,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,81,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,89,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,72,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,145,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,930,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,982,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,12,1,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,31,1,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,50,2,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,71,2,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,76,3,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,208,3,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,575,4,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,620,4,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,5,1
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,5,2
2015-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,..,999,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,7,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,18,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,58,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,67,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,30,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,78,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,795,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,746,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,..,5,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,19,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,33,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,33,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,42,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,17,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,53,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,438,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,459,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,8,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,13,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,38,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,39,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,16,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,37,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,449,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,429,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,..,5,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,11,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,30,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,68,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,53,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,13,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,50,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,562,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,541,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,9,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,12,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,37,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,26,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,15,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,14,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,580,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,489,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,..,5,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,14,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,13,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,37,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,32,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,19,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,29,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,702,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,617,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,..,5,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,19,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,55,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,50,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,41,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,29,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,100,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,615,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,579,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,..,5,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,..,999,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,25,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,29,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,35,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,44,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,12,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,44,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,570,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,537,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,..,5,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,..,5,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,18,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,32,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,39,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,34,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,22,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,39,3,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,469,4,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,448,4,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,28,1,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,68,1,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,73,2,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,60,2,2
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,15,3,1
2015-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,66,3,2
