Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,NIV_EDUCA_esta,LLOC_NAIX
2025-01-01,9,Sant Andreu,60,Sant Andreu,87,6,1
2025-01-01,9,Sant Andreu,60,Sant Andreu,8,6,2
2025-01-01,9,Sant Andreu,60,Sant Andreu,..,6,3
2025-01-01,9,Sant Andreu,60,Sant Andreu,6,6,5
2025-01-01,9,Sant Andreu,61,la Sagrera,36,1,1
2025-01-01,9,Sant Andreu,61,la Sagrera,11,1,2
2025-01-01,9,Sant Andreu,61,la Sagrera,247,1,3
2025-01-01,9,Sant Andreu,61,la Sagrera,..,1,4
2025-01-01,9,Sant Andreu,61,la Sagrera,14,1,5
2025-01-01,9,Sant Andreu,61,la Sagrera,1140,2,1
2025-01-01,9,Sant Andreu,61,la Sagrera,259,2,2
2025-01-01,9,Sant Andreu,61,la Sagrera,1801,2,3
2025-01-01,9,Sant Andreu,61,la Sagrera,46,2,4
2025-01-01,9,Sant Andreu,61,la Sagrera,989,2,5
2025-01-01,9,Sant Andreu,61,la Sagrera,..,2,6
2025-01-01,9,Sant Andreu,61,la Sagrera,2900,3,1
2025-01-01,9,Sant Andreu,61,la Sagrera,422,3,2
2025-01-01,9,Sant Andreu,61,la Sagrera,1210,3,3
2025-01-01,9,Sant Andreu,61,la Sagrera,76,3,4
2025-01-01,9,Sant Andreu,61,la Sagrera,2131,3,5
2025-01-01,9,Sant Andreu,61,la Sagrera,3534,4,1
2025-01-01,9,Sant Andreu,61,la Sagrera,419,4,2
2025-01-01,9,Sant Andreu,61,la Sagrera,889,4,3
2025-01-01,9,Sant Andreu,61,la Sagrera,180,4,4
2025-01-01,9,Sant Andreu,61,la Sagrera,2757,4,5
2025-01-01,9,Sant Andreu,61,la Sagrera,..,4,6
2025-01-01,9,Sant Andreu,61,la Sagrera,3598,5,1
2025-01-01,9,Sant Andreu,61,la Sagrera,597,5,2
2025-01-01,9,Sant Andreu,61,la Sagrera,945,5,3
2025-01-01,9,Sant Andreu,61,la Sagrera,407,5,4
2025-01-01,9,Sant Andreu,61,la Sagrera,2648,5,5
2025-01-01,9,Sant Andreu,61,la Sagrera,..,5,6
2025-01-01,9,Sant Andreu,61,la Sagrera,41,6,1
2025-01-01,9,Sant Andreu,61,la Sagrera,5,6,2
2025-01-01,9,Sant Andreu,61,la Sagrera,11,6,5
2025-01-01,9,Sant Andreu,61,la Sagrera,..,6,6
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,31,1,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,15,1,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,92,1,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,8,1,5
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,635,2,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,113,2,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,531,2,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,23,2,4
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,435,2,5
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,1638,3,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,208,3,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,416,3,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,62,3,4
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,909,3,5
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,2019,4,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,228,4,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,329,4,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,110,4,4
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,1116,4,5
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,4,6
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,2106,5,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,345,5,2
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,468,5,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,231,5,4
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,1218,5,5
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,5,6
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,18,6,1
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,..,6,3
2025-01-01,9,Sant Andreu,62,el Congrés i els Indians,6,6,5
2025-01-01,9,Sant Andreu,63,Navas,45,1,1
2025-01-01,9,Sant Andreu,63,Navas,22,1,2
2025-01-01,9,Sant Andreu,63,Navas,126,1,3
2025-01-01,9,Sant Andreu,63,Navas,..,1,4
2025-01-01,9,Sant Andreu,63,Navas,11,1,5
2025-01-01,9,Sant Andreu,63,Navas,915,2,1
2025-01-01,9,Sant Andreu,63,Navas,180,2,2
2025-01-01,9,Sant Andreu,63,Navas,977,2,3
2025-01-01,9,Sant Andreu,63,Navas,34,2,4
2025-01-01,9,Sant Andreu,63,Navas,689,2,5
2025-01-01,9,Sant Andreu,63,Navas,2356,3,1
2025-01-01,9,Sant Andreu,63,Navas,273,3,2
2025-01-01,9,Sant Andreu,63,Navas,697,3,3
2025-01-01,9,Sant Andreu,63,Navas,90,3,4
2025-01-01,9,Sant Andreu,63,Navas,1340,3,5
2025-01-01,9,Sant Andreu,63,Navas,..,3,6
2025-01-01,9,Sant Andreu,63,Navas,3010,4,1
2025-01-01,9,Sant Andreu,63,Navas,332,4,2
2025-01-01,9,Sant Andreu,63,Navas,583,4,3
2025-01-01,9,Sant Andreu,63,Navas,161,4,4
2025-01-01,9,Sant Andreu,63,Navas,1678,4,5
2025-01-01,9,Sant Andreu,63,Navas,..,4,6
2025-01-01,9,Sant Andreu,63,Navas,2823,5,1
2025-01-01,9,Sant Andreu,63,Navas,539,5,2
2025-01-01,9,Sant Andreu,63,Navas,756,5,3
2025-01-01,9,Sant Andreu,63,Navas,431,5,4
2025-01-01,9,Sant Andreu,63,Navas,2101,5,5
2025-01-01,9,Sant Andreu,63,Navas,..,5,6
2025-01-01,9,Sant Andreu,63,Navas,18,6,1
2025-01-01,9,Sant Andreu,63,Navas,..,6,2
2025-01-01,9,Sant Andreu,63,Navas,9,6,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,93,1,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,1,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,187,1,3
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,1,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1446,2,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,319,2,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1382,2,3
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,66,2,4
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1220,2,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,2,6
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,3620,3,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,530,3,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1073,3,3
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,163,3,4
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,2355,3,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,3,6
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,4661,4,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,611,4,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,841,4,3
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,379,4,4
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,3171,4,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,..,4,6
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,4971,5,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1114,5,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1504,5,3
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,1210,5,4
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,4723,5,5
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,5,6
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,30,6,1
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,6,2
2025-01-01,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,6,5
2025-01-01,10,Sant Martí,65,el Clot,49,1,1
2025-01-01,10,Sant Martí,65,el Clot,11,1,2
2025-01-01,10,Sant Martí,65,el Clot,127,1,3
2025-01-01,10,Sant Martí,65,el Clot,..,1,4
2025-01-01,10,Sant Martí,65,el Clot,12,1,5
2025-01-01,10,Sant Martí,65,el Clot,1100,2,1
2025-01-01,10,Sant Martí,65,el Clot,214,2,2
2025-01-01,10,Sant Martí,65,el Clot,1265,2,3
2025-01-01,10,Sant Martí,65,el Clot,70,2,4
2025-01-01,10,Sant Martí,65,el Clot,733,2,5
2025-01-01,10,Sant Martí,65,el Clot,2845,3,1
2025-01-01,10,Sant Martí,65,el Clot,356,3,2
2025-01-01,10,Sant Martí,65,el Clot,907,3,3
2025-01-01,10,Sant Martí,65,el Clot,138,3,4
2025-01-01,10,Sant Martí,65,el Clot,1256,3,5
2025-01-01,10,Sant Martí,65,el Clot,3467,4,1
2025-01-01,10,Sant Martí,65,el Clot,364,4,2
2025-01-01,10,Sant Martí,65,el Clot,716,4,3
2025-01-01,10,Sant Martí,65,el Clot,245,4,4
2025-01-01,10,Sant Martí,65,el Clot,1799,4,5
2025-01-01,10,Sant Martí,65,el Clot,3302,5,1
2025-01-01,10,Sant Martí,65,el Clot,669,5,2
2025-01-01,10,Sant Martí,65,el Clot,1036,5,3
2025-01-01,10,Sant Martí,65,el Clot,732,5,4
2025-01-01,10,Sant Martí,65,el Clot,2728,5,5
2025-01-01,10,Sant Martí,65,el Clot,..,5,6
2025-01-01,10,Sant Martí,65,el Clot,33,6,1
2025-01-01,10,Sant Martí,65,el Clot,..,6,2
2025-01-01,10,Sant Martí,65,el Clot,..,6,3
2025-01-01,10,Sant Martí,65,el Clot,..,6,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,29,1,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,5,1,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,83,1,3
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,1,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,8,1,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,545,2,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,104,2,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,595,2,3
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,60,2,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,503,2,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1371,3,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,215,3,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,455,3,3
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,94,3,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,817,3,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1696,4,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,231,4,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,461,4,3
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,238,4,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1181,4,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,1933,5,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,468,5,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,800,5,3
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,855,5,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,2592,5,5
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,6,5,6
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,19,6,1
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,6,2
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,6,4
2025-01-01,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,..,6,5
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,9,1,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,..,1,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,11,1,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,2,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,35,2,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,141,2,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,31,2,4
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,119,2,5
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,516,3,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,84,3,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,152,3,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,41,3,4
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,221,3,5
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,1053,4,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,155,4,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,223,4,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,112,4,4
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,329,4,5
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,1832,5,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,517,5,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,640,5,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,556,5,4
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,1212,5,5
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,..,5,6
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,11,6,1
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,..,6,2
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,..,6,3
2025-01-01,10,Sant Martí,67,la Vila Olímpica del Poblenou,..,6,5
2025-01-01,10,Sant Martí,68,el Poblenou,92,1,1
2025-01-01,10,Sant Martí,68,el Poblenou,14,1,2
2025-01-01,10,Sant Martí,68,el Poblenou,118,1,3
2025-01-01,10,Sant Martí,68,el Poblenou,..,1,4
2025-01-01,10,Sant Martí,68,el Poblenou,8,1,5
2025-01-01,10,Sant Martí,68,el Poblenou,1684,2,1
2025-01-01,10,Sant Martí,68,el Poblenou,226,2,2
2025-01-01,10,Sant Martí,68,el Poblenou,956,2,3
2025-01-01,10,Sant Martí,68,el Poblenou,86,2,4
2025-01-01,10,Sant Martí,68,el Poblenou,722,2,5
2025-01-01,10,Sant Martí,68,el Poblenou,..,2,6
2025-01-01,10,Sant Martí,68,el Poblenou,3571,3,1
2025-01-01,10,Sant Martí,68,el Poblenou,346,3,2
2025-01-01,10,Sant Martí,68,el Poblenou,642,3,3
2025-01-01,10,Sant Martí,68,el Poblenou,205,3,4
2025-01-01,10,Sant Martí,68,el Poblenou,1163,3,5
2025-01-01,10,Sant Martí,68,el Poblenou,4228,4,1
2025-01-01,10,Sant Martí,68,el Poblenou,496,4,2
2025-01-01,10,Sant Martí,68,el Poblenou,599,4,3
2025-01-01,10,Sant Martí,68,el Poblenou,436,4,4
2025-01-01,10,Sant Martí,68,el Poblenou,1753,4,5
2025-01-01,10,Sant Martí,68,el Poblenou,..,4,6
2025-01-01,10,Sant Martí,68,el Poblenou,4249,5,1
2025-01-01,10,Sant Martí,68,el Poblenou,1032,5,2
2025-01-01,10,Sant Martí,68,el Poblenou,1232,5,3
2025-01-01,10,Sant Martí,68,el Poblenou,1792,5,4
2025-01-01,10,Sant Martí,68,el Poblenou,4392,5,5
2025-01-01,10,Sant Martí,68,el Poblenou,8,5,6
2025-01-01,10,Sant Martí,68,el Poblenou,48,6,1
2025-01-01,10,Sant Martí,68,el Poblenou,5,6,2
2025-01-01,10,Sant Martí,68,el Poblenou,..,6,3
2025-01-01,10,Sant Martí,68,el Poblenou,7,6,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,24,1,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,5,1,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,84,1,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,1,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,1,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,518,2,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,2,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,453,2,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,39,2,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,233,2,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1288,3,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,133,3,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,292,3,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,69,3,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,394,3,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1449,4,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,246,4,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,276,4,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,144,4,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,599,4,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,4,6
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1722,5,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,485,5,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,610,5,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,582,5,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,1833,5,5
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,5,6
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,18,6,1
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,6,2
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,6,3
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,..,6,4
2025-01-01,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,5,6,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,45,1,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,13,1,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,313,1,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,5,1,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,58,1,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,1657,2,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,250,2,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,1408,2,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,162,2,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,3421,2,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,2,6
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,3033,3,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,406,3,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,822,3,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,157,3,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,4409,3,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,3,6
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,1785,4,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,249,4,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,396,4,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,166,4,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,3300,4,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,4,6
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,916,5,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,179,5,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,257,5,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,292,5,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,2749,5,5
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,5,6
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,29,6,1
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,8,6,2
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,6,3
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,..,6,4
2025-01-01,10,Sant Martí,70,el Besòs i el Maresme,26,6,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,46,1,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,12,1,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,152,1,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,5,1,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,1046,2,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,195,2,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,1113,2,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,49,2,4
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,616,2,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,2696,3,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,280,3,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,675,3,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,84,3,4
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,1023,3,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,..,3,6
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,2620,4,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,313,4,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,474,4,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,186,4,4
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,1370,4,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,2145,5,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,439,5,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,603,5,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,536,5,4
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,2255,5,5
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,..,5,6
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,27,6,1
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,..,6,2
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,..,6,3
2025-01-01,10,Sant Martí,71,Provençals del Poblenou,..,6,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,59,1,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,24,1,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,259,1,3
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,6,1,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,1369,2,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,265,2,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,1851,2,3
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,43,2,4
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,928,2,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,2,6
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,3290,3,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,448,3,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,1101,3,3
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,92,3,4
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,1546,3,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,3436,4,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,362,4,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,702,4,3
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,184,4,4
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,1799,4,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,4,6
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,2526,5,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,441,5,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,722,5,3
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,382,5,4
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,2048,5,5
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,5,6
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,32,6,1
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,6,2
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,6,4
2025-01-01,10,Sant Martí,72,Sant Martí de Provençals,..,6,5
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,47,1,1
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,22,1,2
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,449,1,3
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,..,1,4
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,18,1,5
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,1638,2,1
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,321,2,2
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,2704,2,3
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,60,2,4
2025-01-01,10,Sant Martí,73,la Verneda i la Pau,1320,2,5
